Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2017-04-26,4.22082,4.23055,4.22011,4.22504
2017-04-27,4.22473,4.23053,4.2167,4.22045
2017-04-28,4.22033,4.22923,4.21282,4.22525
2017-05-02,4.2223,4.22707,4.19783,4.20311
2017-05-03,4.20327,4.21014,4.18737,4.20739
2017-05-04,4.20776,4.23633,4.19981,4.2303
2017-05-05,4.22984,4.23063,4.20367,4.20586
2017-05-08,4.21133,4.23392,4.18814,4.22972
2017-05-09,4.22995,4.24033,4.21693,4.2286
2017-05-10,4.22868,4.23426,4.20763,4.21068
2017-05-11,4.21068,4.2297,4.20746,4.22604
2017-05-12,4.2262,4.22727,4.21229,4.21638
2017-05-15,4.20952,4.21705,4.19534,4.19796
2017-05-16,4.19796,4.2041,4.15162,4.17251
2017-05-17,4.17118,4.1978,4.1668,4.18607
2017-05-18,4.1873,4.22899,4.18444,4.21812
2017-05-19,4.21768,4.22043,4.19117,4.19387
2017-05-22,4.19921,4.2025,4.18542,4.19679
2017-05-23,4.19691,4.20677,4.19368,4.19975
2017-05-24,4.20183,4.20573,4.17261,4.17433
2017-05-25,4.17422,4.18268,4.16475,4.17457
2017-05-26,4.17489,4.18846,4.1697,4.18436
2017-05-29,4.18039,4.18863,4.16894,4.178
2017-05-30,4.17802,4.18927,4.16866,4.17431
2017-05-31,4.17441,4.18675,4.16788,4.1819
2017-06-01,4.18134,4.20367,4.1777,4.19303
2017-06-02,4.19312,4.20016,4.17954,4.18308
2017-06-05,4.18289,4.1964,4.17388,4.18847
2017-06-06,4.18848,4.20594,4.18549,4.19339
2017-06-07,4.19351,4.21189,4.1888,4.20777
2017-06-08,4.20778,4.21248,4.19362,4.19888
2017-06-09,4.19886,4.20949,4.18185,4.18682
2017-06-12,4.18482,4.19845,4.17876,4.19397
2017-06-13,4.19325,4.19569,4.18938,4.19375
2017-06-14,4.1937,4.20379,4.18849,4.19711
2017-06-15,4.19706,4.24201,4.19246,4.23415
2017-06-16,4.23418,4.23588,4.2059,4.20973
2017-06-19,4.21125,4.2215,4.20427,4.21777
2017-06-20,4.21759,4.24976,4.21378,4.24705
2017-06-21,4.24705,4.25789,4.23263,4.25395
2017-06-22,4.25397,4.26216,4.22136,4.22227
2017-06-23,4.22227,4.24388,4.2216,4.223
2017-06-26,4.22639,4.22862,4.19972,4.20244
2017-06-27,4.20246,4.24337,4.20238,4.24152
2017-06-28,4.24157,4.24831,4.22005,4.22952
2017-06-29,4.22967,4.24972,4.2273,4.24208
2017-06-30,4.24219,4.24455,4.22015,4.23179
2017-07-03,4.23285,4.25268,4.22761,4.24737
2017-07-04,4.2472,4.25034,4.23337,4.23443
2017-07-05,4.23451,4.25311,4.22578,4.23043
2017-07-06,4.23043,4.25084,4.22697,4.24041
2017-07-07,4.24045,4.24313,4.22564,4.23326
2017-07-10,4.24085,4.24085,4.23053,4.23717
2017-07-11,4.23711,4.24993,4.23585,4.23903
2017-07-12,4.23903,4.24766,4.22856,4.23153
2017-07-13,4.23162,4.23666,4.21959,4.22425
2017-07-14,4.22411,4.22521,4.20273,4.20351
2017-07-17,4.20834,4.21334,4.20152,4.20253
2017-07-18,4.20261,4.20745,4.19654,4.20124
2017-07-19,4.20112,4.21726,4.19743,4.20862
2017-07-20,4.20862,4.21645,4.20488,4.21301
2017-07-21,4.21296,4.26917,4.21196,4.26833
2017-07-24,4.26731,4.27102,4.23241,4.26351
2017-07-25,4.26355,4.26542,4.24764,4.26174
2017-07-26,4.26185,4.26722,4.24203,4.24905
2017-07-27,4.24907,4.26764,4.24691,4.25024
2017-07-28,4.25022,4.263,4.24597,4.2543
2017-07-31,4.25633,4.26099,4.24478,4.25472
2017-08-01,4.2538,4.26298,4.24834,4.25259
2017-08-02,4.25262,4.26165,4.24905,4.25793
2017-08-03,4.2578,4.26069,4.23937,4.24283
2017-08-04,4.24232,4.24625,4.23568,4.24495
2017-08-07,4.23966,4.2542,4.23925,4.25211
2017-08-08,4.25206,4.26623,4.25186,4.26438
2017-08-09,4.26435,4.2724,4.25752,4.26705
2017-08-10,4.26705,4.28421,4.2666,4.27945
2017-08-11,4.2795,4.29772,4.2755,4.28678
2017-08-14,4.29078,4.29318,4.27797,4.28556
2017-08-15,4.28562,4.29591,4.27051,4.29015
2017-08-16,4.29003,4.29267,4.25946,4.26838
2017-08-17,4.26819,4.27462,4.25311,4.269
2017-08-18,4.26887,4.28566,4.26237,4.27113
2017-08-21,4.27587,4.28145,4.26813,4.27848
2017-08-22,4.27856,4.28184,4.26951,4.27314
2017-08-23,4.27315,4.28839,4.27163,4.28587
2017-08-24,4.28586,4.2884,4.25782,4.2612
2017-08-25,4.26125,4.26316,4.24692,4.26025
2017-08-28,4.24838,4.2665,4.24333,4.25276
2017-08-29,4.25269,4.2716,4.24749,4.25466
2017-08-30,4.25461,4.26451,4.25262,4.25496
2017-08-31,4.25482,4.26401,4.24396,4.24787
2017-09-01,4.248,4.25811,4.23024,4.25417
2017-09-04,4.25603,4.26462,4.23685,4.24084
2017-09-05,4.24082,4.24414,4.23029,4.23335
2017-09-06,4.23341,4.25431,4.23169,4.24559
2017-09-07,4.24509,4.25938,4.23944,4.25102
2017-09-08,4.25076,4.25776,4.24361,4.24408
2017-09-11,4.24518,4.2539,4.23952,4.24545
2017-09-12,4.24525,4.26836,4.24432,4.25736
2017-09-13,4.25736,4.28596,4.25574,4.28265
2017-09-14,4.28153,4.2904,4.27284,4.27828
2017-09-15,4.27817,4.28349,4.26593,4.27943
2017-09-18,4.27733,4.29561,4.27472,4.29191
2017-09-19,4.29185,4.29592,4.27437,4.28131
2017-09-20,4.2814,4.2878,4.26979,4.27867
2017-09-21,4.27862,4.2893,4.26696,4.27385
2017-09-22,4.27392,4.27955,4.26084,4.26781
2017-09-25,4.27022,4.28386,4.26441,4.27635
2017-09-26,4.27647,4.29562,4.27132,4.29058
2017-09-27,4.29063,4.32585,4.28363,4.32447
2017-09-28,4.32463,4.33261,4.30542,4.3156
2017-09-29,4.3155,4.31904,4.29288,4.3131
2017-10-02,4.31042,4.32169,4.30002,4.3101
2017-10-03,4.31015,4.3194,4.30056,4.3152
2017-10-04,4.31511,4.32527,4.29351,4.29749
2017-10-05,4.29758,4.30722,4.29336,4.30321
2017-10-06,4.30336,4.31778,4.29821,4.31119
2017-10-09,4.31268,4.31756,4.29654,4.29851
2017-10-10,4.29851,4.30593,4.2858,4.2943
2017-10-11,4.29477,4.29746,4.26547,4.26991
2017-10-12,4.26986,4.28157,4.26655,4.26753
2017-10-13,4.26761,4.2703,4.24474,4.24888
2017-10-16,4.25121,4.25346,4.22715,4.2336
2017-10-17,4.23368,4.23932,4.22105,4.2367
2017-10-18,4.23677,4.23782,4.22498,4.23487
2017-10-19,4.2349,4.24382,4.2302,4.23525
2017-10-20,4.23524,4.2479,4.22744,4.23571
2017-10-23,4.23287,4.24248,4.22069,4.2295
2017-10-24,4.22956,4.24898,4.22686,4.24524
2017-10-25,4.24529,4.24912,4.2286,4.2418
2017-10-26,4.24192,4.25528,4.23219,4.25489
2017-10-27,4.25479,4.26387,4.24233,4.24646
2017-10-30,4.24823,4.25103,4.23865,4.25046
2017-10-31,4.2504,4.25081,4.23665,4.23899
2017-11-01,4.23905,4.24147,4.2304,4.23403
2017-11-02,4.23396,4.24146,4.23007,4.23425
2017-11-03,4.23425,4.24931,4.23353,4.24491
2017-11-06,4.24487,4.24872,4.23596,4.23851
2017-11-07,4.23851,4.24831,4.2322,4.2434
2017-11-08,4.2434,4.24543,4.22976,4.23715
2017-11-09,4.23689,4.23944,4.22744,4.23025
2017-11-10,4.23041,4.23569,4.22307,4.22737
2017-11-13,4.22637,4.24033,4.22357,4.23613
2017-11-14,4.23621,4.25035,4.2277,4.24858
2017-11-15,4.24863,4.25084,4.23916,4.24306
2017-11-16,4.24316,4.24441,4.23036,4.23787
2017-11-17,4.23789,4.24507,4.23169,4.23327
2017-11-20,4.23524,4.23829,4.22674,4.22909
2017-11-21,4.22902,4.23609,4.21577,4.21921
2017-11-22,4.22005,4.22155,4.20477,4.21289
2017-11-23,4.21322,4.21766,4.20436,4.20884
2017-11-24,4.20854,4.21349,4.20423,4.20858
2017-11-27,4.21006,4.21242,4.20075,4.20921
2017-11-28,4.20937,4.21142,4.20017,4.20329
2017-11-29,4.20338,4.2044,4.18731,4.20188
2017-11-30,4.20227,4.20897,4.19437,4.2026
2017-12-01,4.20276,4.21594,4.20111,4.21399
2017-12-04,4.20957,4.21316,4.19818,4.2083
2017-12-05,4.20772,4.21138,4.19907,4.20928
2017-12-06,4.20924,4.21751,4.2077,4.21286
2017-12-07,4.21301,4.21657,4.20501,4.20981
2017-12-08,4.20823,4.21069,4.19486,4.19872
2017-12-11,4.19653,4.21168,4.19496,4.19947
2017-12-12,4.19914,4.21885,4.19768,4.20866
2017-12-13,4.20905,4.22197,4.20745,4.21759
2017-12-14,4.21746,4.22534,4.21593,4.22345
2017-12-15,4.22353,4.22402,4.20433,4.20526
2017-12-18,4.21318,4.215,4.19847,4.20723
2017-12-19,4.20596,4.20922,4.1953,4.20126
2017-12-20,4.20117,4.20902,4.19642,4.20472
2017-12-21,4.20481,4.2057,4.19277,4.19635
2017-12-22,4.19677,4.20119,4.18975,4.19111
2017-12-26,4.19588,4.20251,4.1901,4.19759
2017-12-27,4.19916,4.20058,4.18689,4.18972
2017-12-28,4.19019,4.19277,4.17465,4.17891
2017-12-29,4.17933,4.18477,4.16843,4.17669
